u,v,w
PROD::PRO_004103||SUP::SUP_0266,PROD::PRO_004650||SUP::SUP_0298,0.5694883805272699
PROD::PRO_004103||SUP::SUP_0266,PROD::PRO_004057||SUP::SUP_0266,0.4955607370321018
PROD::PRO_004103||SUP::SUP_0266,PROD::PRO_000035||SUP::SUP_0012,0.37507761672167717
PROD::PRO_004102||SUP::SUP_0266,PROD::PRO_004671||SUP::SUP_0298,0.872898523944069
PROD::PRO_004102||SUP::SUP_0266,PROD::PRO_004600||SUP::SUP_0298,0.8717753509274351
PROD::PRO_004102||SUP::SUP_0266,PROD::PRO_004077||SUP::SUP_0266,0.8534731495013042
PROD::PRO_004102||SUP::SUP_0266,PROD::PRO_004091||SUP::SUP_0266,0.5688143113889829
PROD::PRO_004102||SUP::SUP_0266,PROD::PRO_000069||SUP::SUP_0026,0.5620307212204113
PROD::PRO_004102||SUP::SUP_0266,PROD::PRO_000034||SUP::SUP_0012,0.4378360631392124
PROD::PRO_004110||SUP::SUP_0266,PROD::PRO_004675||SUP::SUP_0298,0.951191791450019
PROD::PRO_004110||SUP::SUP_0266,PROD::PRO_004044||SUP::SUP_0266,0.922550124370439
PROD::PRO_004110||SUP::SUP_0266,PROD::PRO_004043||SUP::SUP_0266,0.8758084667896671
PROD::PRO_004110||SUP::SUP_0266,PROD::PRO_004551||SUP::SUP_0298,0.873671512855562
PROD::PRO_004110||SUP::SUP_0266,PROD::PRO_004619||SUP::SUP_0298,0.7636702652716925
PROD::PRO_004110||SUP::SUP_0266,PROD::PRO_004046||SUP::SUP_0266,0.6807366579629602
PROD::PRO_004110||SUP::SUP_0266,PROD::PRO_004054||SUP::SUP_0266,0.428121510097891
PROD::PRO_004073||SUP::SUP_0266,PROD::PRO_004106||SUP::SUP_0266,0.8863337858168514
PROD::PRO_004073||SUP::SUP_0266,PROD::PRO_004105||SUP::SUP_0266,0.795390885185377
PROD::PRO_004073||SUP::SUP_0266,PROD::PRO_004066||SUP::SUP_0266,0.7664503683534647
PROD::PRO_004073||SUP::SUP_0266,PROD::PRO_000056||SUP::SUP_0022,0.7565780301000669
PROD::PRO_004073||SUP::SUP_0266,PROD::PRO_000052||SUP::SUP_0019,0.7148147145292134
PROD::PRO_004073||SUP::SUP_0266,PROD::PRO_002861||SUP::SUP_0160,0.6564674540948088
PROD::PRO_004014||SUP::SUP_0266,PROD::PRO_004098||SUP::SUP_0266,0.7531766108170168
PROD::PRO_004014||SUP::SUP_0266,PROD::PRO_004043||SUP::SUP_0266,0.6821825342850617
PROD::PRO_004014||SUP::SUP_0266,PROD::PRO_004596||SUP::SUP_0298,0.6697749064950846
PROD::PRO_004014||SUP::SUP_0266,PROD::PRO_004081||SUP::SUP_0266,0.6463097559492699
PROD::PRO_004014||SUP::SUP_0266,PROD::PRO_004037||SUP::SUP_0266,0.6440394249392194
PROD::PRO_004014||SUP::SUP_0266,PROD::PRO_004044||SUP::SUP_0266,0.3885839916068281
PROD::PRO_004014||SUP::SUP_0266,PROD::PRO_004665||SUP::SUP_0298,0.4425436337166013
PROD::PRO_004014||SUP::SUP_0266,PROD::PRO_004598||SUP::SUP_0298,0.4518456906376491
PROD::PRO_004065||SUP::SUP_0266,PROD::PRO_004112||SUP::SUP_0266,0.7777174828113859
PROD::PRO_004065||SUP::SUP_0266,PROD::PRO_004059||SUP::SUP_0266,0.7742186377771597
PROD::PRO_004065||SUP::SUP_0266,PROD::PRO_004074||SUP::SUP_0266,0.748888512168967
PROD::PRO_004065||SUP::SUP_0266,PROD::PRO_004036||SUP::SUP_0266,0.7050535888583517
PROD::PRO_004065||SUP::SUP_0266,PROD::PRO_004054||SUP::SUP_0266,0.6857907701927339
PROD::PRO_004065||SUP::SUP_0266,PROD::PRO_004604||SUP::SUP_0298,0.666545174060042
PROD::PRO_003991||SUP::SUP_0266,PROD::PRO_004124||SUP::SUP_0266,0.9462654624863581
PROD::PRO_003991||SUP::SUP_0266,PROD::PRO_004088||SUP::SUP_0266,0.9436432681449834
PROD::PRO_003991||SUP::SUP_0266,PROD::PRO_004101||SUP::SUP_0266,0.8428194643948209
PROD::PRO_003991||SUP::SUP_0266,PROD::PRO_004063||SUP::SUP_0266,0.6901190674368327
PROD::PRO_003991||SUP::SUP_0266,PROD::PRO_004061||SUP::SUP_0266,0.5991357210194294
PROD::PRO_003991||SUP::SUP_0266,PROD::PRO_004070||SUP::SUP_0266,0.5827424688042591
PROD::PRO_004105||SUP::SUP_0266,PROD::PRO_002861||SUP::SUP_0160,0.8659718480959028
PROD::PRO_004105||SUP::SUP_0266,PROD::PRO_004106||SUP::SUP_0266,0.8616960467248855
PROD::PRO_004105||SUP::SUP_0266,PROD::PRO_000052||SUP::SUP_0019,0.801177206980369
PROD::PRO_004105||SUP::SUP_0266,PROD::PRO_004082||SUP::SUP_0266,0.7417813742974714
PROD::PRO_004036||SUP::SUP_0266,PROD::PRO_004004||SUP::SUP_0266,0.8668403647912148
PROD::PRO_004036||SUP::SUP_0266,PROD::PRO_004074||SUP::SUP_0266,0.8475242355100229
PROD::PRO_004036||SUP::SUP_0266,PROD::PRO_003990||SUP::SUP_0266,0.8281137891702477
PROD::PRO_004036||SUP::SUP_0266,PROD::PRO_004005||SUP::SUP_0266,0.7737538815411149
PROD::PRO_004036||SUP::SUP_0266,PROD::PRO_004053||SUP::SUP_0266,0.66650881195593
PROD::PRO_004036||SUP::SUP_0266,PROD::PRO_004050||SUP::SUP_0266,0.3890703997051962
PROD::PRO_004036||SUP::SUP_0266,PROD::PRO_004091||SUP::SUP_0266,0.6931905716818383
PROD::PRO_004036||SUP::SUP_0266,PROD::PRO_004059||SUP::SUP_0266,0.639311057511686
PROD::PRO_004036||SUP::SUP_0266,PROD::PRO_004129||SUP::SUP_0266,0.5293704524444001
PROD::PRO_004036||SUP::SUP_0266,PROD::PRO_004054||SUP::SUP_0266,0.7133014160480166
PROD::PRO_004036||SUP::SUP_0266,PROD::PRO_004127||SUP::SUP_0266,0.6767791634070534
PROD::PRO_004036||SUP::SUP_0266,PROD::PRO_003988||SUP::SUP_0266,0.32078151897332063
PROD::PRO_004104||SUP::SUP_0266,PROD::PRO_004661||SUP::SUP_0298,0.7894331334917486
PROD::PRO_004104||SUP::SUP_0266,PROD::PRO_004097||SUP::SUP_0266,0.7240475012020224
PROD::PRO_004104||SUP::SUP_0266,PROD::PRO_004037||SUP::SUP_0266,0.6618991489221131
PROD::PRO_001742||SUP::SUP_0127,PROD::PRO_001748||SUP::SUP_0127,0.9092195706692665
PROD::PRO_001742||SUP::SUP_0127,PROD::PRO_001774||SUP::SUP_0127,0.8809736192869371
PROD::PRO_001742||SUP::SUP_0127,PROD::PRO_001744||SUP::SUP_0127,0.8134225988005664
PROD::PRO_001742||SUP::SUP_0127,PROD::PRO_004622||SUP::SUP_0298,0.6302685929586505
PROD::PRO_001742||SUP::SUP_0127,PROD::PRO_001762||SUP::SUP_0127,0.5895884095802749
PROD::PRO_001742||SUP::SUP_0127,PROD::PRO_001768||SUP::SUP_0127,0.6147181141720466
PROD::PRO_001742||SUP::SUP_0127,PROD::PRO_001763||SUP::SUP_0127,0.4427240699904891
PROD::PRO_001742||SUP::SUP_0127,PROD::PRO_001764||SUP::SUP_0127,0.4427240699904891
PROD::PRO_001742||SUP::SUP_0127,PROD::PRO_001766||SUP::SUP_0127,0.5904161977535161
PROD::PRO_001742||SUP::SUP_0127,PROD::PRO_001323||SUP::SUP_0104,0.5837111253861711
PROD::PRO_001762||SUP::SUP_0127,PROD::PRO_001763||SUP::SUP_0127,0.7605671640831373
PROD::PRO_001762||SUP::SUP_0127,PROD::PRO_001764||SUP::SUP_0127,0.7605671640831373
PROD::PRO_001762||SUP::SUP_0127,PROD::PRO_005201||SUP::SUP_0319,0.7457244845703348
PROD::PRO_001762||SUP::SUP_0127,PROD::PRO_000040||SUP::SUP_0014,0.6192786483094073
PROD::PRO_001762||SUP::SUP_0127,PROD::PRO_001768||SUP::SUP_0127,0.6180171943504628
PROD::PRO_001762||SUP::SUP_0127,PROD::PRO_001766||SUP::SUP_0127,0.5565645885520559
PROD::PRO_001762||SUP::SUP_0127,PROD::PRO_004702||SUP::SUP_0298,0.5444379256287906
PROD::PRO_001762||SUP::SUP_0127,PROD::PRO_004706||SUP::SUP_0298,0.5424459090116711
PROD::PRO_001762||SUP::SUP_0127,PROD::PRO_000068||SUP::SUP_0026,0.5218893277275922
PROD::PRO_001762||SUP::SUP_0127,PROD::PRO_000067||SUP::SUP_0026,0.5218893277275922
PROD::PRO_005723||SUP::SUP_0353,PROD::PRO_000058||SUP::SUP_0022,0.8763564551663502
PROD::PRO_005723||SUP::SUP_0353,PROD::PRO_000062||SUP::SUP_0025,0.7727608297203021
PROD::PRO_005723||SUP::SUP_0353,PROD::PRO_004649||SUP::SUP_0298,0.7492582538609388
PROD::PRO_005723||SUP::SUP_0353,PROD::PRO_004348||SUP::SUP_0287,0.6611646019003209
PROD::PRO_005723||SUP::SUP_0353,PROD::PRO_001314||SUP::SUP_0100,0.5909413297146655
PROD::PRO_005723||SUP::SUP_0353,PROD::PRO_000057||SUP::SUP_0022,0.46326647761430007
PROD::PRO_005723||SUP::SUP_0353,PROD::PRO_002860||SUP::SUP_0160,0.4601387884696543
PROD::PRO_004702||SUP::SUP_0298,PROD::PRO_004706||SUP::SUP_0298,0.8819902039031177
PROD::PRO_004702||SUP::SUP_0298,PROD::PRO_000054||SUP::SUP_0020,0.7558868176145181
PROD::PRO_004702||SUP::SUP_0298,PROD::PRO_001766||SUP::SUP_0127,0.6735063281607854
PROD::PRO_004702||SUP::SUP_0298,PROD::PRO_001764||SUP::SUP_0127,0.6568453131507577
PROD::PRO_004702||SUP::SUP_0298,PROD::PRO_001763||SUP::SUP_0127,0.6568453131507577
PROD::PRO_004702||SUP::SUP_0298,PROD::PRO_000040||SUP::SUP_0014,0.5355892546095761
PROD::PRO_004702||SUP::SUP_0298,PROD::PRO_005201||SUP::SUP_0319,0.42253935487699956
PROD::PRO_000655||SUP::SUP_0038,PROD::PRO_004631||SUP::SUP_0298,0.8999877892609905
PROD::PRO_000655||SUP::SUP_0038,PROD::PRO_004535||SUP::SUP_0298,0.8698918581861111
PROD::PRO_000655||SUP::SUP_0038,PROD::PRO_000650||SUP::SUP_0038,0.5743803776086961
PROD::PRO_000655||SUP::SUP_0038,PROD::PRO_000653||SUP::SUP_0038,0.5250607575031251
PROD::PRO_000655||SUP::SUP_0038,PROD::PRO_004091||SUP::SUP_0266,0.5114766823641327
PROD::PRO_000661||SUP::SUP_0038,PROD::PRO_000650||SUP::SUP_0038,0.8540313092712115
PROD::PRO_000661||SUP::SUP_0038,PROD::PRO_000654||SUP::SUP_0038,0.8512937443617408
PROD::PRO_000661||SUP::SUP_0038,PROD::PRO_000659||SUP::SUP_0038,0.7275107690030886
PROD::PRO_000661||SUP::SUP_0038,PROD::PRO_004671||SUP::SUP_0298,0.3193983374435183
PROD::PRO_000661||SUP::SUP_0038,PROD::PRO_004600||SUP::SUP_0298,0.3189356325554291
PROD::PRO_000650||SUP::SUP_0038,PROD::PRO_000653||SUP::SUP_0038,0.9500348889838508
PROD::PRO_000650||SUP::SUP_0038,PROD::PRO_000654||SUP::SUP_0038,0.8724008286269959
PROD::PRO_000650||SUP::SUP_0038,PROD::PRO_000659||SUP::SUP_0038,0.7072887652622163
PROD::PRO_000650||SUP::SUP_0038,PROD::PRO_005722||SUP::SUP_0353,0.8158077343560592
PROD::PRO_000650||SUP::SUP_0038,PROD::PRO_000057||SUP::SUP_0022,0.6167541512177607
PROD::PRO_000650||SUP::SUP_0038,PROD::PRO_000047||SUP::SUP_0019,0.683334328081826
PROD::PRO_000657||SUP::SUP_0038,PROD::PRO_004546||SUP::SUP_0298,0.8733191228882766
PROD::PRO_000657||SUP::SUP_0038,PROD::PRO_004553||SUP::SUP_0298,0.859287521030712
PROD::PRO_000657||SUP::SUP_0038,PROD::PRO_004548||SUP::SUP_0298,0.7192600457533098
PROD::PRO_000657||SUP::SUP_0038,PROD::PRO_004578||SUP::SUP_0298,0.6226209768123863
PROD::PRO_000657||SUP::SUP_0038,PROD::PRO_004611||SUP::SUP_0298,0.5867996046313974
PROD::PRO_000657||SUP::SUP_0038,PROD::PRO_000654||SUP::SUP_0038,0.4878103143216642
PROD::PRO_000657||SUP::SUP_0038,PROD::PRO_004097||SUP::SUP_0266,0.47446107009965766
PROD::PRO_000659||SUP::SUP_0038,PROD::PRO_000654||SUP::SUP_0038,0.749432086123201
PROD::PRO_000659||SUP::SUP_0038,PROD::PRO_000057||SUP::SUP_0022,0.6000779647349825
PROD::PRO_000659||SUP::SUP_0038,PROD::PRO_000056||SUP::SUP_0022,0.7017580242158364
PROD::PRO_004112||SUP::SUP_0266,PROD::PRO_004059||SUP::SUP_0266,0.9322758554689352
PROD::PRO_004112||SUP::SUP_0266,PROD::PRO_004046||SUP::SUP_0266,0.8194451203760506
PROD::PRO_004112||SUP::SUP_0266,PROD::PRO_004074||SUP::SUP_0266,0.7810978726919036
PROD::PRO_004112||SUP::SUP_0266,PROD::PRO_004125||SUP::SUP_0266,0.7601918418900735
PROD::PRO_004112||SUP::SUP_0266,PROD::PRO_004054||SUP::SUP_0266,0.752529854626312
PROD::PRO_004112||SUP::SUP_0266,PROD::PRO_004126||SUP::SUP_0266,0.7375979537930093
PROD::PRO_004112||SUP::SUP_0266,PROD::PRO_004558||SUP::SUP_0298,0.7198375313037866
PROD::PRO_004112||SUP::SUP_0266,PROD::PRO_004050||SUP::SUP_0266,0.5268070467604954
PROD::PRO_004112||SUP::SUP_0266,PROD::PRO_004129||SUP::SUP_0266,0.5540482878076552
PROD::PRO_004112||SUP::SUP_0266,PROD::PRO_004079||SUP::SUP_0266,0.5953666908205975
PROD::PRO_004112||SUP::SUP_0266,PROD::PRO_003988||SUP::SUP_0266,0.4534456589251541
PROD::PRO_004112||SUP::SUP_0266,PROD::PRO_004557||SUP::SUP_0298,0.37526121656152533
PROD::PRO_004111||SUP::SUP_0266,PROD::PRO_004013||SUP::SUP_0266,0.9658899647510506
PROD::PRO_004111||SUP::SUP_0266,PROD::PRO_004128||SUP::SUP_0266,0.9336402389669416
PROD::PRO_004111||SUP::SUP_0266,PROD::PRO_004078||SUP::SUP_0266,0.926466614352314
PROD::PRO_004111||SUP::SUP_0266,PROD::PRO_004117||SUP::SUP_0266,0.9144751240339486
PROD::PRO_004111||SUP::SUP_0266,PROD::PRO_004095||SUP::SUP_0266,0.8905462219683473
PROD::PRO_004111||SUP::SUP_0266,PROD::PRO_004052||SUP::SUP_0266,0.8892037203800226
PROD::PRO_004111||SUP::SUP_0266,PROD::PRO_004116||SUP::SUP_0266,0.8527146701627913
PROD::PRO_004111||SUP::SUP_0266,PROD::PRO_004096||SUP::SUP_0266,0.8285660751006029
PROD::PRO_004111||SUP::SUP_0266,PROD::PRO_004015||SUP::SUP_0266,0.7597678706154221
PROD::PRO_004111||SUP::SUP_0266,PROD::PRO_004109||SUP::SUP_0266,0.7098252884999533
PROD::PRO_004111||SUP::SUP_0266,PROD::PRO_004108||SUP::SUP_0266,0.8231396268936972
PROD::PRO_004111||SUP::SUP_0266,PROD::PRO_001277||SUP::SUP_0092,0.6805500395940598
PROD::PRO_004074||SUP::SUP_0266,PROD::PRO_004059||SUP::SUP_0266,0.8039755671542282
PROD::PRO_004074||SUP::SUP_0266,PROD::PRO_004054||SUP::SUP_0266,0.7824375444775078
PROD::PRO_004074||SUP::SUP_0266,PROD::PRO_004004||SUP::SUP_0266,0.7810325653021248
PROD::PRO_003990||SUP::SUP_0266,PROD::PRO_004004||SUP::SUP_0266,0.9025632843215674
PROD::PRO_003990||SUP::SUP_0266,PROD::PRO_004005||SUP::SUP_0266,0.829685245697776
PROD::PRO_003990||SUP::SUP_0266,PROD::PRO_004061||SUP::SUP_0266,0.7686578316720766
PROD::PRO_003990||SUP::SUP_0266,PROD::PRO_004070||SUP::SUP_0266,0.7465451218330376
PROD::PRO_003990||SUP::SUP_0266,PROD::PRO_004053||SUP::SUP_0266,0.6761375747827117
PROD::PRO_003990||SUP::SUP_0266,PROD::PRO_004127||SUP::SUP_0266,0.6864013934111363
PROD::PRO_003990||SUP::SUP_0266,PROD::PRO_004071||SUP::SUP_0266,0.5928130490816537
PROD::PRO_004117||SUP::SUP_0266,PROD::PRO_004013||SUP::SUP_0266,0.9432423696326517
PROD::PRO_004117||SUP::SUP_0266,PROD::PRO_004116||SUP::SUP_0266,0.938160031307312
PROD::PRO_004117||SUP::SUP_0266,PROD::PRO_004095||SUP::SUP_0266,0.9369425188700486
PROD::PRO_004117||SUP::SUP_0266,PROD::PRO_004034||SUP::SUP_0266,0.9286840751818674
PROD::PRO_004117||SUP::SUP_0266,PROD::PRO_004096||SUP::SUP_0266,0.9281469696901762
PROD::PRO_004117||SUP::SUP_0266,PROD::PRO_004128||SUP::SUP_0266,0.9196477800901811
PROD::PRO_004117||SUP::SUP_0266,PROD::PRO_004032||SUP::SUP_0266,0.909835794558716
PROD::PRO_004117||SUP::SUP_0266,PROD::PRO_004078||SUP::SUP_0266,0.9055051749648607
PROD::PRO_004117||SUP::SUP_0266,PROD::PRO_004015||SUP::SUP_0266,0.8309248476146512
PROD::PRO_004117||SUP::SUP_0266,PROD::PRO_003986||SUP::SUP_0266,0.7759755823571703
PROD::PRO_004117||SUP::SUP_0266,PROD::PRO_004012||SUP::SUP_0266,0.8334090116557564
PROD::PRO_004117||SUP::SUP_0266,PROD::PRO_004052||SUP::SUP_0266,0.8668209294367623
PROD::PRO_004117||SUP::SUP_0266,PROD::PRO_004109||SUP::SUP_0266,0.6887394259803538
PROD::PRO_004117||SUP::SUP_0266,PROD::PRO_004108||SUP::SUP_0266,0.8090094151540274
PROD::PRO_004117||SUP::SUP_0266,PROD::PRO_001277||SUP::SUP_0092,0.5435403629793841
PROD::PRO_004081||SUP::SUP_0266,PROD::PRO_004098||SUP::SUP_0266,0.8129462676048653
PROD::PRO_004081||SUP::SUP_0266,PROD::PRO_004037||SUP::SUP_0266,0.6724555186230963
PROD::PRO_004081||SUP::SUP_0266,PROD::PRO_004101||SUP::SUP_0266,0.6580529680896865
PROD::PRO_004081||SUP::SUP_0266,PROD::PRO_004097||SUP::SUP_0266,0.6318453870430332
PROD::PRO_004081||SUP::SUP_0266,PROD::PRO_004090||SUP::SUP_0266,0.6014553038312638
PROD::PRO_004081||SUP::SUP_0266,PROD::PRO_004665||SUP::SUP_0298,0.5728194358859051
PROD::PRO_004081||SUP::SUP_0266,PROD::PRO_004598||SUP::SUP_0298,0.5860694562368174
PROD::PRO_004081||SUP::SUP_0266,PROD::PRO_000049||SUP::SUP_0019,0.5876552598371159
PROD::PRO_004066||SUP::SUP_0266,PROD::PRO_004067||SUP::SUP_0266,0.7590107454823287
PROD::PRO_004066||SUP::SUP_0266,PROD::PRO_004068||SUP::SUP_0266,0.6899596351468598
PROD::PRO_004066||SUP::SUP_0266,PROD::PRO_004106||SUP::SUP_0266,0.6566239653195122
PROD::PRO_004066||SUP::SUP_0266,PROD::PRO_004039||SUP::SUP_0266,0.6199644977251274
PROD::PRO_004066||SUP::SUP_0266,PROD::PRO_004099||SUP::SUP_0266,0.6174556181874172
PROD::PRO_004066||SUP::SUP_0266,PROD::PRO_004056||SUP::SUP_0266,0.5019490217480403
PROD::PRO_004066||SUP::SUP_0266,PROD::PRO_004058||SUP::SUP_0266,0.3850330628868832
PROD::PRO_004066||SUP::SUP_0266,PROD::PRO_000056||SUP::SUP_0022,0.5153740853109596
PROD::PRO_004106||SUP::SUP_0266,PROD::PRO_004082||SUP::SUP_0266,0.743990810245687
PROD::PRO_004106||SUP::SUP_0266,PROD::PRO_000052||SUP::SUP_0019,0.6484515090177538
PROD::PRO_004106||SUP::SUP_0266,PROD::PRO_002861||SUP::SUP_0160,0.6408950209472835
PROD::PRO_004106||SUP::SUP_0266,PROD::PRO_000056||SUP::SUP_0022,0.4883912532537069
PROD::PRO_004053||SUP::SUP_0266,PROD::PRO_004127||SUP::SUP_0266,0.9983803946026703
PROD::PRO_004053||SUP::SUP_0266,PROD::PRO_004070||SUP::SUP_0266,0.7061261310230943
PROD::PRO_004053||SUP::SUP_0266,PROD::PRO_004004||SUP::SUP_0266,0.6975448694194589
PROD::PRO_004053||SUP::SUP_0266,PROD::PRO_004005||SUP::SUP_0266,0.5843680612022868
PROD::PRO_004053||SUP::SUP_0266,PROD::PRO_004129||SUP::SUP_0266,0.49592845042233846
PROD::PRO_004053||SUP::SUP_0266,PROD::PRO_003988||SUP::SUP_0266,0.32335752225704273
PROD::PRO_004124||SUP::SUP_0266,PROD::PRO_004088||SUP::SUP_0266,0.9290323280069538
PROD::PRO_004124||SUP::SUP_0266,PROD::PRO_004101||SUP::SUP_0266,0.8114318710220302
PROD::PRO_004124||SUP::SUP_0266,PROD::PRO_004063||SUP::SUP_0266,0.6858618661519841
PROD::PRO_004124||SUP::SUP_0266,PROD::PRO_004128||SUP::SUP_0266,0.6312732430373373
PROD::PRO_004124||SUP::SUP_0266,PROD::PRO_004068||SUP::SUP_0266,0.6294714605426857
PROD::PRO_004124||SUP::SUP_0266,PROD::PRO_004656||SUP::SUP_0298,0.5252404387720851
PROD::PRO_004078||SUP::SUP_0266,PROD::PRO_004013||SUP::SUP_0266,0.9647407937224944
PROD::PRO_004078||SUP::SUP_0266,PROD::PRO_004128||SUP::SUP_0266,0.9557883590042764
PROD::PRO_004078||SUP::SUP_0266,PROD::PRO_004095||SUP::SUP_0266,0.9053716734212718
PROD::PRO_004078||SUP::SUP_0266,PROD::PRO_004032||SUP::SUP_0266,0.9029215062268198
PROD::PRO_004078||SUP::SUP_0266,PROD::PRO_004052||SUP::SUP_0266,0.9005399824027316
PROD::PRO_004078||SUP::SUP_0266,PROD::PRO_004116||SUP::SUP_0266,0.8876152955727455
PROD::PRO_004078||SUP::SUP_0266,PROD::PRO_004034||SUP::SUP_0266,0.8720582556085006
PROD::PRO_004078||SUP::SUP_0266,PROD::PRO_004015||SUP::SUP_0266,0.7783762317282017
PROD::PRO_004078||SUP::SUP_0266,PROD::PRO_004012||SUP::SUP_0266,0.8368285397435061
PROD::PRO_004078||SUP::SUP_0266,PROD::PRO_004109||SUP::SUP_0266,0.6545285667094126
PROD::PRO_004078||SUP::SUP_0266,PROD::PRO_004108||SUP::SUP_0266,0.7820188375927561
PROD::PRO_004078||SUP::SUP_0266,PROD::PRO_004096||SUP::SUP_0266,0.8505913608551819
PROD::PRO_004061||SUP::SUP_0266,PROD::PRO_004004||SUP::SUP_0266,0.8722584707713646
PROD::PRO_004061||SUP::SUP_0266,PROD::PRO_004005||SUP::SUP_0266,0.8430848497536718
PROD::PRO_004061||SUP::SUP_0266,PROD::PRO_004068||SUP::SUP_0266,0.8403396608787869
PROD::PRO_004061||SUP::SUP_0266,PROD::PRO_004101||SUP::SUP_0266,0.8219754350182396
PROD::PRO_004061||SUP::SUP_0266,PROD::PRO_004070||SUP::SUP_0266,0.8135150344544018
PROD::PRO_004061||SUP::SUP_0266,PROD::PRO_004088||SUP::SUP_0266,0.7427720978439205
PROD::PRO_004061||SUP::SUP_0266,PROD::PRO_004046||SUP::SUP_0266,0.7026468359872353
PROD::PRO_004043||SUP::SUP_0266,PROD::PRO_004044||SUP::SUP_0266,0.8519291950259428
PROD::PRO_004043||SUP::SUP_0266,PROD::PRO_004046||SUP::SUP_0266,0.7700483731883925
PROD::PRO_004043||SUP::SUP_0266,PROD::PRO_004675||SUP::SUP_0298,0.7504096085329788
PROD::PRO_004043||SUP::SUP_0266,PROD::PRO_004551||SUP::SUP_0298,0.6520868246838138
PROD::PRO_004043||SUP::SUP_0266,PROD::PRO_004619||SUP::SUP_0298,0.6210889216200413
PROD::PRO_004064||SUP::SUP_0266,PROD::PRO_004070||SUP::SUP_0266,0.8416642220092834
PROD::PRO_004064||SUP::SUP_0266,PROD::PRO_004047||SUP::SUP_0266,0.8393616863453606
PROD::PRO_004064||SUP::SUP_0266,PROD::PRO_004090||SUP::SUP_0266,0.8029639516667457
PROD::PRO_004064||SUP::SUP_0266,PROD::PRO_004101||SUP::SUP_0266,0.7776402880762093
PROD::PRO_004064||SUP::SUP_0266,PROD::PRO_004063||SUP::SUP_0266,0.7703797540676889
PROD::PRO_004037||SUP::SUP_0266,PROD::PRO_004097||SUP::SUP_0266,0.8329010974253016
PROD::PRO_004037||SUP::SUP_0266,PROD::PRO_004098||SUP::SUP_0266,0.7366295893467198
PROD::PRO_004037||SUP::SUP_0266,PROD::PRO_004091||SUP::SUP_0266,0.6635144021765452
PROD::PRO_004037||SUP::SUP_0266,PROD::PRO_004077||SUP::SUP_0266,0.5534341774739534
PROD::PRO_004037||SUP::SUP_0266,PROD::PRO_004099||SUP::SUP_0266,0.6355442121625111
PROD::PRO_001768||SUP::SUP_0127,PROD::PRO_001748||SUP::SUP_0127,0.6890207471012156
PROD::PRO_001768||SUP::SUP_0127,PROD::PRO_000067||SUP::SUP_0026,0.604481431912517
PROD::PRO_001768||SUP::SUP_0127,PROD::PRO_000068||SUP::SUP_0026,0.604481431912517
PROD::PRO_001768||SUP::SUP_0127,PROD::PRO_001744||SUP::SUP_0127,0.5920801223124148
PROD::PRO_001768||SUP::SUP_0127,PROD::PRO_001774||SUP::SUP_0127,0.5506711622874686
PROD::PRO_004125||SUP::SUP_0266,PROD::PRO_004126||SUP::SUP_0266,0.9978085876065922
PROD::PRO_004125||SUP::SUP_0266,PROD::PRO_004079||SUP::SUP_0266,0.8482000404669189
PROD::PRO_004125||SUP::SUP_0266,PROD::PRO_004558||SUP::SUP_0298,0.6660905333355606
PROD::PRO_004125||SUP::SUP_0266,PROD::PRO_004602||SUP::SUP_0298,0.6412084012176293
PROD::PRO_004125||SUP::SUP_0266,PROD::PRO_004059||SUP::SUP_0266,0.6366479306679996
PROD::PRO_004125||SUP::SUP_0266,PROD::PRO_004673||SUP::SUP_0298,0.6277218627299005
PROD::PRO_004125||SUP::SUP_0266,PROD::PRO_004057||SUP::SUP_0266,0.6209296560022999
PROD::PRO_004125||SUP::SUP_0266,PROD::PRO_000036||SUP::SUP_0012,0.5052893919948912
PROD::PRO_004126||SUP::SUP_0266,PROD::PRO_004079||SUP::SUP_0266,0.8621286602323686
PROD::PRO_004126||SUP::SUP_0266,PROD::PRO_004558||SUP::SUP_0298,0.646610183790236
PROD::PRO_004126||SUP::SUP_0266,PROD::PRO_004602||SUP::SUP_0298,0.6455774467674242
PROD::PRO_004126||SUP::SUP_0266,PROD::PRO_004673||SUP::SUP_0298,0.6322105495265568
PROD::PRO_004126||SUP::SUP_0266,PROD::PRO_004057||SUP::SUP_0266,0.6271305284187025
PROD::PRO_004126||SUP::SUP_0266,PROD::PRO_004059||SUP::SUP_0266,0.6138658487339411
PROD::PRO_004126||SUP::SUP_0266,PROD::PRO_000036||SUP::SUP_0012,0.5225136458132623
PROD::PRO_004015||SUP::SUP_0266,PROD::PRO_004012||SUP::SUP_0266,0.9408914394864887
PROD::PRO_004015||SUP::SUP_0266,PROD::PRO_004095||SUP::SUP_0266,0.8532952568696077
PROD::PRO_004015||SUP::SUP_0266,PROD::PRO_004096||SUP::SUP_0266,0.8450065241875483
PROD::PRO_004015||SUP::SUP_0266,PROD::PRO_004116||SUP::SUP_0266,0.8160770358908793
PROD::PRO_004015||SUP::SUP_0266,PROD::PRO_004013||SUP::SUP_0266,0.8018776362323962
PROD::PRO_004015||SUP::SUP_0266,PROD::PRO_004128||SUP::SUP_0266,0.791883907865988
PROD::PRO_004015||SUP::SUP_0266,PROD::PRO_004032||SUP::SUP_0266,0.7858866792964878
PROD::PRO_004015||SUP::SUP_0266,PROD::PRO_004006||SUP::SUP_0266,0.5684528131164553
