name,supplier,observed_count,inferred_topk,missing_topk
PRO_001651,SUP_0117,1,"[""其他家具制造"", ""安全保护服务"", ""其他未列明制造业"", ""其他卫生活动"", ""其他居民服务业"", ""广播"", ""其他开采专业及辅助性活动"", ""正餐服务"", ""旅游饭店"", ""农业专业及辅助性活动""]","[""其他家具制造"", ""安全保护服务"", ""其他未列明制造业"", ""其他卫生活动"", ""其他居民服务业"", ""广播"", ""其他开采专业及辅助性活动"", ""正餐服务"", ""旅游饭店"", ""农业专业及辅助性活动""]"
PRO_001637,SUP_0117,2,"[""安全保护服务"", ""其他家具制造"", ""其他未列明制造业"", ""学前教育"", ""其他卫生活动"", ""其他居民服务业"", ""其他开采专业及辅助性活动"", ""正餐服务"", ""旅游饭店"", ""其他批发业""]","[""安全保护服务"", ""其他家具制造"", ""其他未列明制造业"", ""学前教育"", ""其他卫生活动"", ""其他居民服务业"", ""其他开采专业及辅助性活动"", ""正餐服务"", ""旅游饭店"", ""其他批发业""]"
PRO_001649,SUP_0117,1,"[""广播"", ""其他开采专业及辅助性活动"", ""其他房地产业"", ""其他未列明制造业"", ""安全保护服务"", ""其他家具制造"", ""学前教育"", ""铁路运输设备制造"", ""航空、航天器及设备制造"", ""船舶及相关装置制造""]","[""广播"", ""其他开采专业及辅助性活动"", ""其他房地产业"", ""其他未列明制造业"", ""安全保护服务"", ""其他家具制造"", ""学前教育"", ""铁路运输设备制造"", ""航空、航天器及设备制造"", ""船舶及相关装置制造""]"
PRO_001646,SUP_0117,1,"[""广播"", ""其他开采专业及辅助性活动"", ""其他家具制造"", ""其他未列明制造业"", ""安全保护服务"", ""其他卫生活动"", ""学前教育"", ""铁路运输设备制造"", ""航空、航天器及设备制造"", ""船舶及相关装置制造""]","[""广播"", ""其他开采专业及辅助性活动"", ""其他家具制造"", ""其他未列明制造业"", ""安全保护服务"", ""其他卫生活动"", ""学前教育"", ""铁路运输设备制造"", ""航空、航天器及设备制造"", ""船舶及相关装置制造""]"
PRO_001698,SUP_0122,1,"[""互联网数据服务"", ""互联网信息服务"", ""互联网平台"", ""电信"", ""医院"", ""不提供住宿社会工作""]","[""互联网数据服务"", ""互联网信息服务"", ""互联网平台"", ""电信"", ""医院"", ""不提供住宿社会工作""]"
PRO_001659,SUP_0117,1,"[""广播"", ""其他房地产业"", ""安全保护服务"", ""其他家具制造"", ""其他未列明制造业"", ""其他卫生活动"", ""学前教育"", ""铁路运输设备制造"", ""航空、航天器及设备制造"", ""船舶及相关装置制造""]","[""广播"", ""其他房地产业"", ""安全保护服务"", ""其他家具制造"", ""其他未列明制造业"", ""其他卫生活动"", ""学前教育"", ""铁路运输设备制造"", ""航空、航天器及设备制造"", ""船舶及相关装置制造""]"
PRO_001644,SUP_0117,1,"[""其他未列明制造业"", ""安全保护服务"", ""其他卫生活动"", ""学前教育"", ""其他居民服务业"", ""其他开采专业及辅助性活动"", ""广播"", ""正餐服务"", ""旅游饭店"", ""农业专业及辅助性活动""]","[""其他未列明制造业"", ""安全保护服务"", ""其他卫生活动"", ""学前教育"", ""其他居民服务业"", ""其他开采专业及辅助性活动"", ""广播"", ""正餐服务"", ""旅游饭店"", ""农业专业及辅助性活动""]"
PRO_001647,SUP_0117,1,"[""其他未列明制造业"", ""其他家具制造"", ""其他卫生活动"", ""学前教育"", ""其他居民服务业"", ""其他开采专业及辅助性活动"", ""广播"", ""正餐服务"", ""旅游饭店"", ""农业专业及辅助性活动""]","[""其他未列明制造业"", ""其他家具制造"", ""其他卫生活动"", ""学前教育"", ""其他居民服务业"", ""其他开采专业及辅助性活动"", ""广播"", ""正餐服务"", ""旅游饭店"", ""农业专业及辅助性活动""]"
PRO_001481,SUP_0113,1,"[""其他未列明金融业"", ""互联网数据服务"", ""货币银行服务"", ""技能培训、教育辅助及其他教育"", ""电信"", ""互联网信息服务"", ""国家行政机构"", ""互联网相关服务""]","[""其他未列明金融业"", ""互联网数据服务"", ""货币银行服务"", ""技能培训、教育辅助及其他教育"", ""电信"", ""互联网信息服务"", ""国家行政机构"", ""互联网相关服务""]"
PRO_001697,SUP_0121,1,"[""互联网数据服务"", ""其他未列明金融业"", ""软件开发"", ""互联网信息服务"", ""货币银行服务"", ""道路货物运输""]","[""其他未列明金融业"", ""软件开发"", ""互联网信息服务"", ""货币银行服务"", ""道路货物运输""]"
PRO_001695,SUP_0121,1,"[""互联网数据服务"", ""其他未列明金融业"", ""软件开发"", ""互联网信息服务"", ""货币银行服务"", ""道路货物运输""]","[""其他未列明金融业"", ""软件开发"", ""互联网信息服务"", ""货币银行服务"", ""道路货物运输""]"
PRO_001696,SUP_0121,1,"[""互联网数据服务"", ""国家行政机构"", ""货币银行服务"", ""互联网信息服务"", ""人身保险""]","[""互联网数据服务"", ""国家行政机构"", ""货币银行服务"", ""互联网信息服务"", ""人身保险""]"
PRO_002730,SUP_0145,1,"[""其他未列明金融业"", ""国家行政机构"", ""技能培训、教育辅助及其他教育"", ""软件开发"", ""人力资源服务"", ""互联网数据服务"", ""电信""]","[""国家行政机构"", ""技能培训、教育辅助及其他教育"", ""软件开发"", ""人力资源服务"", ""互联网数据服务"", ""电信""]"
PRO_002729,SUP_0145,1,"[""其他未列明金融业"", ""技能培训、教育辅助及其他教育"", ""国家行政机构"", ""软件开发"", ""人力资源服务"", ""互联网数据服务"", ""电信"", ""互联网信息服务""]","[""技能培训、教育辅助及其他教育"", ""国家行政机构"", ""软件开发"", ""人力资源服务"", ""互联网数据服务"", ""电信"", ""互联网信息服务""]"
PRO_002732,SUP_0145,1,"[""其他未列明金融业"", ""技能培训、教育辅助及其他教育"", ""国家行政机构"", ""软件开发"", ""人力资源服务"", ""互联网数据服务"", ""电信"", ""互联网信息服务""]","[""技能培训、教育辅助及其他教育"", ""国家行政机构"", ""软件开发"", ""人力资源服务"", ""互联网数据服务"", ""电信"", ""互联网信息服务""]"
PRO_002731,SUP_0145,1,"[""其他未列明金融业"", ""技能培训、教育辅助及其他教育"", ""国家行政机构"", ""软件开发"", ""人力资源服务"", ""互联网数据服务"", ""电信"", ""互联网信息服务""]","[""技能培训、教育辅助及其他教育"", ""国家行政机构"", ""软件开发"", ""人力资源服务"", ""互联网数据服务"", ""电信"", ""互联网信息服务""]"
PRO_003913,SUP_0258,1,"[""其他未列明金融业"", ""货币银行服务"", ""不提供住宿社会工作"", ""国家行政机构"", ""电信"", ""互联网数据服务""]","[""其他未列明金融业"", ""货币银行服务"", ""不提供住宿社会工作"", ""国家行政机构"", ""电信"", ""互联网数据服务""]"
PRO_003912,SUP_0258,1,"[""国家行政机构"", ""金融信息服务"", ""不提供住宿社会工作"", ""电信"", ""互联网数据服务"", ""其他未列明金融业"", ""货币银行服务"", ""化学药品原料药制造"", ""其他未列明制造业"", ""基础化学原料制造""]","[""国家行政机构"", ""金融信息服务"", ""不提供住宿社会工作"", ""电信"", ""互联网数据服务"", ""其他未列明金融业"", ""化学药品原料药制造"", ""其他未列明制造业"", ""基础化学原料制造""]"
PRO_002727,SUP_0145,1,"[""其他未列明金融业"", ""技能培训、教育辅助及其他教育"", ""国家行政机构"", ""软件开发"", ""人力资源服务"", ""互联网数据服务"", ""电信"", ""互联网信息服务""]","[""技能培训、教育辅助及其他教育"", ""国家行政机构"", ""软件开发"", ""人力资源服务"", ""互联网数据服务"", ""电信"", ""互联网信息服务""]"
PRO_003448,SUP_0209,1,"[""互联网数据服务"", ""互联网相关服务"", ""互联网信息服务"", ""人民法院和人民检察院"", ""货币银行服务"", ""其他未列明金融业""]","[""互联网数据服务"", ""互联网信息服务"", ""人民法院和人民检察院"", ""货币银行服务"", ""其他未列明金融业""]"
PRO_001716,SUP_0122,1,"[""互联网数据服务"", ""互联网信息服务"", ""互联网平台"", ""软件开发"", ""电信"", ""医院"", ""互联网相关服务""]","[""互联网信息服务"", ""互联网平台"", ""软件开发"", ""电信"", ""医院"", ""互联网相关服务""]"
PRO_002821,SUP_0147,1,"[""互联网信息服务"", ""互联网数据服务"", ""人力资源服务"", ""运输代理业"", ""法律服务"", ""橡胶制品业"", ""塑料制品业"", ""谷物种植"", ""中药材种植"", ""农业专业及辅助性活动""]","[""互联网信息服务"", ""人力资源服务"", ""运输代理业"", ""法律服务"", ""橡胶制品业"", ""塑料制品业"", ""谷物种植"", ""中药材种植"", ""农业专业及辅助性活动""]"
PRO_002820,SUP_0147,1,"[""互联网数据服务"", ""互联网信息服务"", ""其他信息技术服务业"", ""货币银行服务"", ""农业专业及辅助性活动"", ""国家行政机构""]","[""互联网信息服务"", ""其他信息技术服务业"", ""货币银行服务"", ""农业专业及辅助性活动"", ""国家行政机构""]"
PRO_004003,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网数据服务""]"
PRO_004017,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网信息服务""]"
PRO_004019,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务"", ""互联网相关服务""]","[""互联网信息服务"", ""互联网相关服务""]"
PRO_004022,SUP_0266,1,"[""互联网数据服务"", ""货币银行服务"", ""国家行政机构"", ""金融信息服务""]","[""互联网数据服务"", ""货币银行服务"", ""国家行政机构"", ""金融信息服务""]"
PRO_004122,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网信息服务""]"
PRO_004121,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务"", ""货币银行服务""]","[""互联网信息服务"", ""货币银行服务""]"
PRO_004119,SUP_0266,1,"[""互联网数据服务"", ""货币银行服务"", ""国家行政机构"", ""金融信息服务""]","[""货币银行服务"", ""国家行政机构"", ""金融信息服务""]"
PRO_004120,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网信息服务""]"
PRO_003541,SUP_0232,1,"[""互联网数据服务"", ""货币银行服务"", ""软件开发"", ""互联网相关服务"", ""电信"", ""金融信息服务"", ""数字金融""]","[""互联网数据服务"", ""货币银行服务"", ""软件开发"", ""互联网相关服务"", ""电信"", ""金融信息服务"", ""数字金融""]"
PRO_002819,SUP_0147,1,"[""互联网信息服务"", ""互联网数据服务"", ""互联网平台"", ""人力资源服务"", ""运输代理业"", ""橡胶制品业"", ""塑料制品业"", ""谷物种植"", ""中药材种植"", ""农业专业及辅助性活动""]","[""互联网信息服务"", ""互联网平台"", ""人力资源服务"", ""运输代理业"", ""橡胶制品业"", ""塑料制品业"", ""谷物种植"", ""中药材种植"", ""农业专业及辅助性活动""]"
PRO_002818,SUP_0147,1,"[""互联网数据服务"", ""其他信息技术服务业"", ""货币银行服务"", ""农业专业及辅助性活动"", ""国家行政机构""]","[""互联网数据服务"", ""其他信息技术服务业"", ""货币银行服务"", ""农业专业及辅助性活动"", ""国家行政机构""]"
PRO_004051,SUP_0266,1,"[""互联网数据服务"", ""货币银行服务"", ""互联网信息服务"", ""国家行政机构"", ""互联网相关服务"", ""金融信息服务""]","[""货币银行服务"", ""互联网信息服务"", ""国家行政机构"", ""互联网相关服务"", ""金融信息服务""]"
PRO_001633,SUP_0115,1,"[""电信"", ""互联网数据服务"", ""互联网信息服务"", ""互联网相关服务"", ""货币银行服务"", ""国家行政机构""]","[""电信"", ""互联网数据服务"", ""互联网信息服务"", ""货币银行服务"", ""国家行政机构""]"
PRO_004559,SUP_0298,2,"[""其他未列明金融业"", ""软件开发""]","[""其他未列明金融业"", ""软件开发""]"
PRO_004566,SUP_0298,2,"[""互联网数据服务"", ""金融信息服务"", ""其他未列明金融业"", ""货币银行服务"", ""互联网相关服务""]","[""互联网数据服务"", ""其他未列明金融业"", ""互联网相关服务""]"
PRO_001861,SUP_0140,2,"[""互联网数据服务"", ""货币银行服务"", ""其他批发业"", ""国家行政机构"", ""其他金融业"", ""其他信息技术服务业"", ""互联网相关服务""]","[""互联网数据服务"", ""货币银行服务"", ""其他批发业"", ""国家行政机构"", ""其他金融业"", ""其他信息技术服务业"", ""互联网相关服务""]"
PRO_001747,SUP_0127,1,"[""电信"", ""软件开发"", ""互联网数据服务"", ""其他未列明金融业"", ""货币银行服务"", ""国家行政机构""]","[""电信"", ""互联网数据服务"", ""其他未列明金融业"", ""货币银行服务"", ""国家行政机构""]"
PRO_004695,SUP_0298,1,"[""电信"", ""货币银行服务"", ""互联网数据服务"", ""软件开发"", ""金融信息服务"", ""国家行政机构""]","[""电信"", ""货币银行服务"", ""互联网数据服务"", ""软件开发"", ""国家行政机构""]"
PRO_004690,SUP_0298,1,"[""电信"", ""货币银行服务"", ""金融信息服务"", ""国家行政机构""]","[""电信"", ""金融信息服务"", ""国家行政机构""]"
PRO_000727,SUP_0051,1,"[""电信"", ""软件开发"", ""货币银行服务"", ""互联网相关服务"", ""金融信息服务"", ""国家行政机构""]","[""软件开发"", ""货币银行服务"", ""互联网相关服务"", ""金融信息服务"", ""国家行政机构""]"
PRO_004565,SUP_0298,1,"[""互联网数据服务"", ""金融信息服务"", ""货币银行服务"", ""其他未列明金融业"", ""电信""]","[""互联网数据服务"", ""货币银行服务"", ""其他未列明金融业"", ""电信""]"
PRO_004700,SUP_0298,1,"[""电信"", ""货币银行服务"", ""金融信息服务"", ""互联网数据服务"", ""软件开发"", ""国家行政机构""]","[""货币银行服务"", ""金融信息服务"", ""互联网数据服务"", ""软件开发"", ""国家行政机构""]"
PRO_004719,SUP_0298,2,"[""货币银行服务"", ""电信"", ""金融信息服务""]","[""电信""]"
PRO_005721,SUP_0353,1,"[""互联网数据服务"", ""互联网信息服务"", ""货币银行服务"", ""互联网相关服务""]","[""互联网数据服务"", ""互联网信息服务"", ""货币银行服务"", ""互联网相关服务""]"
PRO_005729,SUP_0353,1,"[""互联网数据服务"", ""国家行政机构"", ""金融信息服务"", ""货币银行服务"", ""软件开发"", ""综合零售"", ""农业专业及辅助性活动""]","[""国家行政机构"", ""金融信息服务"", ""货币银行服务"", ""软件开发"", ""综合零售"", ""农业专业及辅助性活动""]"
PRO_001789,SUP_0128,1,"[""互联网数据服务"", ""城市公共交通运输"", ""技能培训、教育辅助及其他教育"", ""道路运输辅助活动"", ""互联网相关服务"", ""信息技术咨询服务"", ""电信"", ""货币银行服务"", ""国家行政机构""]","[""城市公共交通运输"", ""技能培训、教育辅助及其他教育"", ""道路运输辅助活动"", ""互联网相关服务"", ""信息技术咨询服务"", ""电信"", ""货币银行服务"", ""国家行政机构""]"
PRO_001709,SUP_0122,1,"[""互联网数据服务"", ""互联网信息服务"", ""软件开发"", ""互联网平台"", ""互联网相关服务"", ""电信""]","[""互联网信息服务"", ""软件开发"", ""互联网平台"", ""互联网相关服务"", ""电信""]"
PRO_004025,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网数据服务""]"
PRO_004018,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务"", ""货币银行服务"", ""软件开发""]","[""互联网数据服务"", ""互联网信息服务"", ""货币银行服务"", ""软件开发""]"
PRO_005728,SUP_0353,1,"[""互联网数据服务"", ""互联网相关服务"", ""互联网信息服务""]","[""互联网相关服务"", ""互联网信息服务""]"
PRO_004715,SUP_0298,1,"[""货币银行服务"", ""金融信息服务"", ""电信""]","[""金融信息服务"", ""电信""]"
PRO_004718,SUP_0298,1,"[""货币银行服务"", ""金融信息服务"", ""电信""]","[""金融信息服务"", ""电信""]"
PRO_003003,SUP_0166,1,"[""货币银行服务"", ""电信"", ""互联网信息服务"", ""互联网相关服务"", ""软件开发"", ""金融信息服务""]","[""货币银行服务"", ""电信"", ""互联网信息服务"", ""互联网相关服务"", ""软件开发"", ""金融信息服务""]"
PRO_003008,SUP_0166,1,"[""货币银行服务"", ""电信"", ""互联网数据服务"", ""互联网相关服务"", ""软件开发"", ""金融信息服务""]","[""货币银行服务"", ""电信"", ""互联网数据服务"", ""互联网相关服务"", ""软件开发"", ""金融信息服务""]"
PRO_001743,SUP_0127,1,"[""电信"", ""软件开发"", ""货币银行服务"", ""其他未列明金融业"", ""国家行政机构""]","[""电信"", ""软件开发"", ""货币银行服务"", ""其他未列明金融业"", ""国家行政机构""]"
PRO_004608,SUP_0298,2,"[""互联网数据服务"", ""国家行政机构"", ""其他信息技术服务业"", ""数字政府"", ""非金融机构支付服务"", ""市政设施管理""]","[""互联网数据服务"", ""国家行政机构"", ""其他信息技术服务业"", ""数字政府"", ""非金融机构支付服务"", ""市政设施管理""]"
PRO_004717,SUP_0298,1,"[""货币银行服务"", ""电信"", ""金融信息服务""]","[""电信"", ""金融信息服务""]"
PRO_004714,SUP_0298,1,"[""货币银行服务"", ""电信"", ""金融信息服务""]","[""电信"", ""金融信息服务""]"
PRO_004023,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务"", ""货币银行服务"", ""互联网相关服务""]","[""互联网数据服务"", ""货币银行服务"", ""互联网相关服务""]"
PRO_004016,SUP_0266,1,"[""互联网数据服务"", ""货币银行服务"", ""其他未列明金融业""]","[""互联网数据服务"", ""货币银行服务"", ""其他未列明金融业""]"
PRO_004031,SUP_0266,1,"[""互联网数据服务"", ""互联网相关服务"", ""互联网信息服务""]","[""互联网相关服务"", ""互联网信息服务""]"
PRO_004021,SUP_0266,1,"[""互联网信息服务"", ""互联网数据服务"", ""互联网相关服务"", ""货币银行服务""]","[""互联网信息服务"", ""互联网相关服务"", ""货币银行服务""]"
PRO_004024,SUP_0266,1,"[""互联网数据服务"", ""货币银行服务"", ""互联网信息服务"", ""其他未列明金融业""]","[""货币银行服务"", ""互联网信息服务"", ""其他未列明金融业""]"
PRO_004029,SUP_0266,1,"[""互联网数据服务"", ""货币银行服务"", ""电信"", ""互联网信息服务"", ""国家行政机构"", ""化学药品原料药制造"", ""其他未列明制造业"", ""基础化学原料制造"", ""专用化学产品制造"", ""其他批发业""]","[""货币银行服务"", ""电信"", ""互联网信息服务"", ""国家行政机构"", ""化学药品原料药制造"", ""其他未列明制造业"", ""基础化学原料制造"", ""专用化学产品制造"", ""其他批发业""]"
PRO_004020,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务"", ""互联网相关服务"", ""货币银行服务""]","[""互联网数据服务"", ""互联网相关服务"", ""货币银行服务""]"
PRO_004030,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务"", ""货币银行服务"", ""互联网相关服务""]","[""互联网数据服务"", ""货币银行服务"", ""互联网相关服务""]"
PRO_004028,SUP_0266,1,"[""互联网数据服务"", ""货币银行服务"", ""国家行政机构"", ""其他未列明金融业"", ""环境治理业""]","[""货币银行服务"", ""国家行政机构"", ""其他未列明金融业"", ""环境治理业""]"
PRO_004624,SUP_0298,1,"[""互联网数据服务"", ""货币银行服务"", ""金融信息服务"", ""国家行政机构""]","[""互联网数据服务"", ""金融信息服务"", ""国家行政机构""]"
PRO_004654,SUP_0298,2,"[""货币银行服务"", ""互联网数据服务"", ""互联网信息服务""]","[""互联网数据服务"", ""互联网信息服务""]"
PRO_004641,SUP_0298,1,"[""互联网数据服务"", ""货币银行服务"", ""公路旅客运输"", ""互联网信息服务"", ""测绘地理信息服务"", ""运输代理业"", ""金融信息服务"", ""道路货物运输""]","[""互联网数据服务"", ""公路旅客运输"", ""互联网信息服务"", ""测绘地理信息服务"", ""运输代理业"", ""金融信息服务"", ""道路货物运输""]"
PRO_004667,SUP_0298,1,"[""互联网数据服务"", ""互联网信息服务"", ""信息技术服务"", ""国家行政机构"", ""货币银行服务"", ""人身保险""]","[""互联网数据服务"", ""互联网信息服务"", ""信息技术服务"", ""国家行政机构"", ""人身保险""]"
PRO_004716,SUP_0298,1,"[""货币银行服务"", ""金融信息服务"", ""电信""]","[""金融信息服务"", ""电信""]"
PRO_004540,SUP_0298,2,"[""电信"", ""软件开发"", ""货币银行服务"", ""互联网数据服务"", ""金融信息服务""]","[""电信"", ""软件开发"", ""互联网数据服务"", ""金融信息服务""]"
PRO_002985,SUP_0166,1,"[""电信"", ""货币银行服务"", ""互联网相关服务"", ""互联网信息服务"", ""互联网数据服务"", ""金融信息服务""]","[""电信"", ""货币银行服务"", ""互联网相关服务"", ""互联网信息服务"", ""互联网数据服务"", ""金融信息服务""]"
PRO_002965,SUP_0166,1,"[""电信"", ""智能交通"", ""城市公共交通运输"", ""其他未列明服务业"", ""数字政府"", ""货币银行服务"", ""互联网数据服务""]","[""智能交通"", ""城市公共交通运输"", ""其他未列明服务业"", ""数字政府"", ""货币银行服务"", ""互联网数据服务""]"
PRO_002966,SUP_0166,1,"[""电信"", ""互联网数据服务"", ""货币银行服务"", ""测绘地理信息服务""]","[""互联网数据服务"", ""货币银行服务"", ""测绘地理信息服务""]"
PRO_004009,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网信息服务""]"
PRO_004092,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务"", ""货币银行服务"", ""互联网相关服务""]","[""互联网信息服务"", ""货币银行服务"", ""互联网相关服务""]"
PRO_004010,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网信息服务""]"
PRO_003985,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网信息服务""]"
PRO_003989,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网信息服务""]"
PRO_004107,SUP_0266,1,"[""互联网数据服务"", ""互联网相关服务"", ""互联网信息服务"", ""法律服务""]","[""互联网相关服务"", ""互联网信息服务"", ""法律服务""]"
PRO_004123,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网数据服务""]"
PRO_004118,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务"", ""互联网相关服务""]","[""互联网信息服务"", ""互联网相关服务""]"
PRO_004094,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网数据服务""]"
PRO_004045,SUP_0266,1,"[""互联网数据服务"", ""货币银行服务"", ""互联网信息服务"", ""软件开发"", ""互联网相关服务""]","[""互联网数据服务"", ""货币银行服务"", ""软件开发"", ""互联网相关服务""]"
PRO_004042,SUP_0266,1,"[""互联网数据服务"", ""货币银行服务"", ""信息技术服务"", ""国家行政机构"", ""人身保险""]","[""互联网数据服务"", ""货币银行服务"", ""信息技术服务"", ""国家行政机构"", ""人身保险""]"
PRO_004076,SUP_0266,1,"[""互联网平台"", ""货币银行服务"", ""互联网数据服务"", ""智慧物流"", ""金融信息服务"", ""国家行政机构"", ""其他未列明金融业""]","[""互联网平台"", ""货币银行服务"", ""智慧物流"", ""金融信息服务"", ""国家行政机构"", ""其他未列明金融业""]"
PRO_004115,SUP_0266,1,"[""互联网数据服务"", ""互联网相关服务"", ""人民法院和人民检察院"", ""法律服务"", ""互联网信息服务""]","[""互联网数据服务"", ""互联网相关服务"", ""人民法院和人民检察院"", ""法律服务""]"
PRO_004041,SUP_0266,1,"[""互联网信息服务"", ""互联网数据服务""]","[""互联网信息服务""]"
PRO_004038,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务"", ""互联网相关服务""]","[""互联网数据服务"", ""互联网相关服务""]"
PRO_004084,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网数据服务""]"
PRO_004085,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务"", ""货币银行服务""]","[""互联网信息服务"", ""货币银行服务""]"
PRO_004033,SUP_0266,1,"[""互联网数据服务"", ""货币银行服务"", ""互联网相关服务"", ""互联网信息服务""]","[""货币银行服务"", ""互联网相关服务"", ""互联网信息服务""]"
PRO_004049,SUP_0266,1,"[""互联网信息服务"", ""互联网数据服务"", ""法律服务"", ""互联网相关服务"", ""其他未列明金融业"", ""货币银行服务""]","[""互联网数据服务"", ""法律服务"", ""互联网相关服务"", ""其他未列明金融业"", ""货币银行服务""]"
PRO_004048,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务"", ""互联网相关服务"", ""货币银行服务""]","[""互联网数据服务"", ""互联网相关服务"", ""货币银行服务""]"
PRO_003987,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网信息服务""]"
PRO_001746,SUP_0127,1,"[""电信"", ""软件开发"", ""货币银行服务"", ""互联网数据服务"", ""其他未列明金融业"", ""国家行政机构""]","[""软件开发"", ""货币银行服务"", ""互联网数据服务"", ""其他未列明金融业"", ""国家行政机构""]"
PRO_004113,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网信息服务""]"
PRO_004075,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网信息服务""]"
PRO_004072,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网信息服务""]"
PRO_003995,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务"", ""互联网相关服务"", ""软件开发"", ""货币银行服务""]","[""互联网数据服务"", ""互联网相关服务"", ""软件开发"", ""货币银行服务""]"
PRO_003994,SUP_0266,1,"[""互联网信息服务"", ""互联网数据服务"", ""互联网相关服务"", ""软件开发""]","[""互联网信息服务"", ""互联网相关服务"", ""软件开发""]"
PRO_004001,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网信息服务""]"
PRO_003996,SUP_0266,1,"[""互联网信息服务"", ""互联网数据服务"", ""货币银行服务"", ""互联网相关服务"", ""软件开发""]","[""互联网信息服务"", ""货币银行服务"", ""互联网相关服务"", ""软件开发""]"
PRO_004000,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网信息服务""]"
PRO_003998,SUP_0266,1,"[""互联网数据服务"", ""国家行政机构"", ""互联网信息服务"", ""信息技术服务"", ""货币银行服务"", ""人身保险""]","[""国家行政机构"", ""互联网信息服务"", ""信息技术服务"", ""货币银行服务"", ""人身保险""]"
PRO_004002,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网数据服务""]"
PRO_004087,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务"", ""互联网相关服务"", ""法律服务""]","[""互联网数据服务"", ""互联网信息服务"", ""法律服务""]"
PRO_004026,SUP_0266,1,"[""互联网信息服务"", ""互联网数据服务"", ""互联网相关服务""]","[""互联网信息服务"", ""互联网数据服务""]"
PRO_004027,SUP_0266,1,"[""互联网数据服务"", ""货币银行服务"", ""互联网信息服务"", ""互联网相关服务""]","[""互联网数据服务"", ""货币银行服务"", ""互联网信息服务""]"
PRO_004060,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务"", ""法律服务"", ""互联网相关服务""]","[""互联网数据服务"", ""互联网信息服务"", ""法律服务""]"
PRO_004093,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网信息服务""]"
PRO_004114,SUP_0266,1,"[""互联网数据服务"", ""互联网相关服务""]","[""互联网相关服务""]"
PRO_004089,SUP_0266,1,"[""互联网数据服务"", ""互联网信息服务""]","[""互联网数据服务""]"
PRO_004103,SUP_0266,1,"[""互联网数据服务"", ""货币银行服务"", ""电信"", ""互联网信息服务"", ""国家行政机构"", ""化学药品原料药制造"", ""其他未列明制造业"", ""基础化学原料制造"", ""专用化学产品制造"", ""其他批发业""]","[""货币银行服务"", ""电信"", ""互联网信息服务"", ""国家行政机构"", ""化学药品原料药制造"", ""其他未列明制造业"", ""基础化学原料制造"", ""专用化学产品制造"", ""其他批发业""]"
PRO_004102,SUP_0266,1,"[""互联网数据服务"", ""货币银行服务"", ""国家行政机构"", ""其他未列明金融业"", ""环境治理业""]","[""货币银行服务"", ""国家行政机构"", ""其他未列明金融业"", ""环境治理业""]"
PRO_004110,SUP_0266,1,"[""互联网数据服务"", ""货币银行服务"", ""互联网信息服务"", ""软件开发"", ""互联网相关服务""]","[""互联网数据服务"", ""货币银行服务"", ""软件开发"", ""互联网相关服务""]"
PRO_004073,SUP_0266,1,"[""互联网数据服务"", ""互联网相关服务"", ""互联网信息服务"", ""人民法院和人民检察院"", ""法律服务""]","[""互联网相关服务"", ""互联网信息服务"", ""人民法院和人民检察院"", ""法律服务""]"
